cab_type,vendor_id,pickup_datetime,dropoff_datetime,rate_code_id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,congestion_surcharge,total_amount,payment_type,trip_type,pickup_location_id,dropoff_location_id
yellow,CMT,2018-01-01T00:07:15.000000Z,2018-01-01T00:46:04.000000Z,Standard rate,,,,,2,4.5,25.0,0.5,0.5,5.25,0.0,0.0,0.3,0.0,31.55,Card,na,236,144
yellow,VTS,2018-01-01T00:07:16.000000Z,2018-01-01T00:11:49.000000Z,Standard rate,,,,,1,0.93,5.0,0.5,0.5,1.26,0.0,0.0,0.3,0.0,7.560000000000,Card,na,170,162
yellow,CMT,2018-01-01T00:07:16.000000Z,2018-01-01T00:10:04.000000Z,Standard rate,,,,,1,0.8,4.5,0.5,0.5,1.150000000000,0.0,0.0,0.3,0.0,6.95,Card,na,237,141
yellow,VTS,2018-01-01T00:07:16.000000Z,2018-01-01T00:30:24.000000Z,Standard rate,,,,,1,2.800000000000,15.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,16.8,Cash,na,148,162
yellow,VTS,2018-01-01T00:07:16.000000Z,2018-01-01T00:20:13.000000Z,Standard rate,,,,,1,0.97,9.0,0.5,0.5,3.09,0.0,0.0,0.3,0.0,13.39,Card,na,264,264
yellow,CMT,2018-01-01T00:07:17.000000Z,2018-01-01T00:28:19.000000Z,Standard rate,,,,,1,8.0,25.0,0.5,0.5,5.25,0.0,0.0,0.3,0.0,31.55,Card,na,141,244
green,VTS,2018-01-01T00:07:18.000000Z,2018-01-01T00:34:43.000000Z,Standard rate,,,,,1,6.57,25.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,26.8,Cash,Street hail,33,161
yellow,VTS,2018-01-01T00:07:18.000000Z,2018-01-01T00:26:32.000000Z,Standard rate,,,,,1,5.54,19.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,20.8,Cash,na,161,157
yellow,VTS,2018-01-01T00:07:18.000000Z,2018-01-01T00:23:55.000000Z,Standard rate,,,,,1,10.39,29.5,0.5,0.5,0.0,5.76,0.0,0.3,0.0,36.56,Cash,na,138,229
yellow,CMT,2018-01-01T00:07:18.000000Z,2018-01-01T00:12:10.000000Z,Standard rate,,,,,1,1.3,6.0,0.5,0.5,2.15,0.0,0.0,0.3,0.0,9.450000000000,Card,na,43,236
yellow,VTS,2018-01-01T00:07:19.000000Z,2018-01-01T00:12:10.000000Z,Standard rate,,,,,3,0.700000000000,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,236,262
yellow,CMT,2018-01-01T00:07:19.000000Z,2018-01-01T00:21:22.000000Z,Standard rate,,,,,1,2.6,12.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.8,Cash,na,143,263
yellow,VTS,2018-01-01T00:07:19.000000Z,2018-01-01T00:25:48.000000Z,Standard rate,,,,,3,4.770000000000,17.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,18.8,Cash,na,170,7
yellow,VTS,2018-01-01T00:07:20.000000Z,2018-01-01T00:11:35.000000Z,Standard rate,,,,,2,0.700000000000,5.0,0.5,0.5,1.58,0.0,0.0,0.3,0.0,7.88,Card,na,239,238
yellow,VTS,2018-01-01T00:07:20.000000Z,2018-01-01T00:18:06.000000Z,Standard rate,,,,,2,0.64,8.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.3,Cash,na,90,68
yellow,CMT,2018-01-01T00:07:20.000000Z,2018-01-01T00:13:55.000000Z,Standard rate,,,,,4,1.6,7.5,0.5,0.5,1.76,0.0,0.0,0.3,0.0,10.56,Card,na,236,75
green,VTS,2018-01-01T00:07:21.000000Z,2018-01-01T00:21:42.000000Z,Standard rate,,,,,1,6.74,20.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,21.8,Cash,Street hail,223,196
green,VTS,2018-01-01T00:07:21.000000Z,2018-01-01T00:11:04.000000Z,Standard rate,,,,,1,0.78,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,Street hail,181,181
yellow,CMT,2018-01-01T00:07:21.000000Z,2018-01-01T00:37:48.000000Z,JFK,,,,,1,19.8,52.0,0.0,0.5,0.0,5.76,0.0,0.3,0.0,58.56,Cash,na,132,236
yellow,CMT,2018-01-01T00:07:22.000000Z,2018-01-01T00:27:47.000000Z,Standard rate,,,,,1,1.1,13.0,0.5,0.5,2.85,0.0,0.0,0.3,0.0,17.150000000000,Card,na,161,234
yellow,CMT,2018-01-01T00:07:23.000000Z,2018-01-01T00:10:50.000000Z,Standard rate,,,,,3,0.6,4.5,0.5,0.5,1.150000000000,0.0,0.0,0.3,0.0,6.95,Card,na,151,238
yellow,VTS,2018-01-01T00:07:23.000000Z,2018-01-01T00:17:48.000000Z,Standard rate,,,,,1,2.29,10.0,0.5,0.5,2.260000000000,0.0,0.0,0.3,0.0,13.56,Card,na,142,151
yellow,VTS,2018-01-01T00:07:23.000000Z,2018-01-01T00:30:15.000000Z,Standard rate,,,,,1,3.72,16.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,17.8,Cash,na,229,211
green,VTS,2018-01-01T00:07:24.000000Z,2018-01-01T00:25:02.000000Z,Standard rate,,,,,1,3.4,14.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,15.8,Card,Street hail,25,188
yellow,CMT,2018-01-01T00:07:24.000000Z,2018-01-01T00:13:14.000000Z,Standard rate,,,,,2,1.2,6.5,0.5,0.5,1.55,0.0,0.0,0.3,0.0,9.35,Card,na,239,237
yellow,VTS,2018-01-01T00:07:24.000000Z,2018-01-01T00:25:55.000000Z,Standard rate,,,,,1,2.030000000000,13.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,14.3,Cash,na,231,186
green,VTS,2018-01-01T00:07:25.000000Z,2018-01-01T00:19:45.000000Z,Standard rate,,,,,1,2.14,10.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,11.3,Cash,Street hail,74,152
yellow,VTS,2018-01-01T00:07:25.000000Z,2018-01-01T00:12:01.000000Z,Standard rate,,,,,1,0.91,5.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.8,Cash,na,231,144
green,VTS,2018-01-01T00:07:26.000000Z,2018-01-01T00:15:19.000000Z,Standard rate,,,,,1,1.28,7.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.8,Card,Street hail,74,41
yellow,VTS,2018-01-01T00:07:26.000000Z,2018-01-01T00:50:07.000000Z,Standard rate,,,,,5,7.53,31.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,32.8,Cash,na,48,260
yellow,VTS,2018-01-01T00:07:26.000000Z,2018-01-01T00:20:44.000000Z,Standard rate,,,,,2,1.880000000000,10.0,0.5,0.5,3.39,0.0,0.0,0.3,0.0,14.69,Card,na,158,224
yellow,CMT,2018-01-01T00:07:26.000000Z,2018-01-01T00:23:08.000000Z,Standard rate,,,,,1,5.9,19.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,20.3,Card,na,236,244
yellow,CMT,2018-01-01T00:07:27.000000Z,2018-01-01T00:11:35.000000Z,Standard rate,,,,,1,0.6,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,143,239
yellow,CMT,2018-01-01T00:07:27.000000Z,2018-01-01T00:41:52.000000Z,Standard rate,,,,,1,10.3,35.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,36.300000000000,Cash,na,161,61
green,VTS,2018-01-01T00:07:28.000000Z,2018-01-01T00:13:25.000000Z,Standard rate,,,,,1,1.26,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,Street hail,247,235
yellow,CMT,2018-01-01T00:07:29.000000Z,2018-01-01T00:13:39.000000Z,Standard rate,,,,,1,1.2,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,48,68
yellow,VTS,2018-01-01T00:07:29.000000Z,2018-01-01T00:29:47.000000Z,Standard rate,,,,,1,2.4,14.5,0.5,0.5,3.16,0.0,0.0,0.3,0.0,18.96,Card,na,148,233
yellow,VTS,2018-01-01T00:07:29.000000Z,2018-01-01T00:17:51.000000Z,Standard rate,,,,,1,2.16,9.5,0.5,0.5,2.16,0.0,0.0,0.3,0.0,12.96,Card,na,161,263
yellow,CMT,2018-01-01T00:07:30.000000Z,2018-01-01T00:31:44.000000Z,Standard rate,,,,,1,2.800000000000,16.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,17.3,Cash,na,236,170
yellow,CMT,2018-01-01T00:07:30.000000Z,2018-01-01T00:16:22.000000Z,Standard rate,,,,,3,1.400000000000,7.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.8,Cash,na,41,151
green,VTS,2018-01-01T00:07:31.000000Z,2018-01-01T00:10:07.000000Z,Standard rate,,,,,1,0.31,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,Street hail,41,41
yellow,CMT,2018-01-01T00:07:31.000000Z,2018-01-01T00:09:57.000000Z,Standard rate,,,,,1,0.2,3.5,0.5,0.5,5.0,0.0,0.0,0.3,0.0,9.8,Card,na,162,233
yellow,VTS,2018-01-01T00:07:31.000000Z,2018-01-01T00:27:50.000000Z,Standard rate,,,,,1,2.41,14.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,15.3,Cash,na,186,143
yellow,CMT,2018-01-01T00:07:31.000000Z,2018-01-01T00:25:24.000000Z,Standard rate,,,,,2,7.3,23.5,0.5,0.5,3.0,0.0,0.0,0.3,0.0,27.8,Card,na,114,263
yellow,CMT,2018-01-01T00:07:32.000000Z,2018-01-01T00:15:56.000000Z,Standard rate,,,,,1,1.2,7.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.8,Cash,na,107,114
yellow,VTS,2018-01-01T00:07:32.000000Z,2018-01-01T00:16:03.000000Z,Standard rate,,,,,5,2.9,10.0,0.5,0.5,2.260000000000,0.0,0.0,0.3,0.0,13.56,Card,na,79,140
yellow,VTS,2018-01-01T00:07:32.000000Z,2018-01-01T00:31:02.000000Z,Standard rate,,,,,2,1.72,15.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,16.3,Cash,na,246,48
yellow,CMT,2018-01-01T00:07:32.000000Z,2018-01-01T00:21:20.000000Z,Standard rate,,,,,1,2.300000000000,11.0,0.5,0.5,2.45,0.0,0.0,0.3,0.0,14.75,Card,na,170,148
green,VTS,2018-01-01T00:07:33.000000Z,2018-01-01T00:31:01.000000Z,Standard rate,,,,,1,6.17,22.5,0.5,0.5,4.76,0.0,0.0,0.3,0.0,28.560000000000,Card,Street hail,33,164
yellow,VTS,2018-01-01T00:07:33.000000Z,2018-01-01T00:27:19.000000Z,Standard rate,,,,,1,2.67,13.5,0.5,0.5,2.0,0.0,0.0,0.3,0.0,16.8,Card,na,144,233
yellow,CMT,2018-01-01T00:07:33.000000Z,2018-01-01T00:11:35.000000Z,Standard rate,,,,,1,0.6,4.5,1.0,0.5,1.25,0.0,0.0,0.3,0.0,7.55,Card,na,88,261
yellow,VTS,2018-01-01T00:07:33.000000Z,2018-01-01T00:11:37.000000Z,Standard rate,,,,,2,0.830000000000,5.0,0.5,0.5,1.890000000000,0.0,0.0,0.3,0.0,8.19,Card,na,141,262
green,VTS,2018-01-01T00:07:34.000000Z,2018-01-01T00:17:38.000000Z,Standard rate,,,,,1,1.75,9.0,0.5,0.5,1.5,0.0,0.0,0.3,0.0,11.8,Card,Street hail,256,49
yellow,CMT,2018-01-01T00:07:34.000000Z,2018-01-01T00:18:51.000000Z,Standard rate,,,,,2,0.700000000000,8.5,0.5,0.5,1.96,0.0,0.0,0.3,0.0,11.76,Card,na,186,90
yellow,CMT,2018-01-01T00:07:34.000000Z,2018-01-01T00:14:55.000000Z,Standard rate,,,,,3,1.2,7.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.3,Cash,na,163,237
yellow,CMT,2018-01-01T00:07:35.000000Z,2018-01-01T00:34:26.000000Z,Standard rate,,,,,1,4.8,20.5,0.5,0.5,4.350000000000,0.0,0.0,0.3,0.0,26.150000000000,Card,na,246,65
yellow,CMT,2018-01-01T00:07:35.000000Z,2018-01-01T00:16:08.000000Z,Standard rate,,,,,1,1.900000000000,9.0,0.5,0.5,2.05,0.0,0.0,0.3,0.0,12.35,Card,na,43,263
yellow,CMT,2018-01-01T00:07:35.000000Z,2018-01-01T00:26:35.000000Z,Standard rate,,,,,1,3.0,14.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,15.8,Cash,na,239,162
yellow,VTS,2018-01-01T00:07:36.000000Z,2018-01-01T00:30:07.000000Z,Standard rate,,,,,1,4.33,19.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,20.8,Cash,na,24,48
yellow,VTS,2018-01-01T00:07:36.000000Z,2018-01-01T00:20:16.000000Z,Standard rate,,,,,1,3.820000000000,13.0,0.5,0.5,2.86,0.0,0.0,0.3,0.0,17.16,Card,na,161,151
yellow,VTS,2018-01-01T00:07:36.000000Z,2018-01-01T00:25:31.000000Z,Standard rate,,,,,1,5.2,18.5,0.5,0.5,3.0,0.0,0.0,0.3,0.0,22.8,Card,na,237,45
yellow,VTS,2018-01-01T00:07:36.000000Z,2018-01-01T00:51:25.000000Z,Standard rate,,,,,6,3.27,26.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,27.3,Cash,na,161,125
yellow,VTS,2018-01-01T00:07:37.000000Z,2018-01-01T00:18:13.000000Z,Standard rate,,,,,2,2.25,10.5,0.5,0.5,2.36,0.0,0.0,0.3,0.0,14.16,Card,na,43,141
yellow,CMT,2018-01-01T00:07:37.000000Z,2018-01-01T00:17:40.000000Z,Standard rate,,,,,1,0.5,7.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.8,Cash,na,161,161
yellow,CMT,2018-01-01T00:07:37.000000Z,2018-01-01T00:11:02.000000Z,Standard rate,,,,,1,0.700000000000,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,234,249
yellow,VTS,2018-01-01T00:07:37.000000Z,2018-01-01T00:27:11.000000Z,Standard rate,,,,,1,7.23,23.5,0.5,0.5,4.96,0.0,0.0,0.3,0.0,29.76,Card,na,151,148
yellow,CMT,2018-01-01T00:07:37.000000Z,2018-01-01T00:11:26.000000Z,Standard rate,,,,,2,0.4,4.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,6.8,Card,na,239,238
yellow,VTS,2018-01-01T00:07:37.000000Z,2018-01-01T00:35:29.000000Z,Standard rate,,,,,2,2.59,18.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,19.3,Cash,na,142,186
yellow,VTS,2018-01-01T00:07:37.000000Z,2018-01-01T00:16:55.000000Z,Standard rate,,,,,1,2.5,9.5,0.5,0.5,3.24,0.0,0.0,0.3,0.0,14.040000000000,Card,na,158,261
yellow,CMT,2018-01-01T00:07:38.000000Z,2018-01-01T00:18:02.000000Z,Standard rate,,,,,1,1.900000000000,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,na,142,229
yellow,CMT,2018-01-01T00:07:38.000000Z,2018-01-01T00:26:17.000000Z,Standard rate,,,,,2,4.5,16.5,0.5,0.5,4.45,0.0,0.0,0.3,0.0,22.25,Card,na,48,144
yellow,CMT,2018-01-01T00:07:38.000000Z,2018-01-01T00:14:39.000000Z,Standard rate,,,,,1,1.0,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,161,229
yellow,VTS,2018-01-01T00:07:38.000000Z,2018-01-01T00:14:24.000000Z,Standard rate,,,,,3,1.1,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,164,113
green,VTS,2018-01-01T00:07:39.000000Z,2018-01-01T00:10:45.000000Z,Standard rate,,,,,1,0.51,4.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.3,Cash,Street hail,41,41
yellow,CMT,2018-01-01T00:07:39.000000Z,2018-01-01T00:12:26.000000Z,Standard rate,,,,,1,1.7,7.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.3,Cash,na,236,74
green,VTS,2018-01-01T00:07:40.000000Z,2018-01-01T00:18:17.000000Z,Standard rate,,,,,1,1.650000000000,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Card,Street hail,256,217
green,CMT,2018-01-01T00:07:40.000000Z,2018-01-01T00:15:20.000000Z,Standard rate,,,,,1,1.900000000000,8.0,0.5,0.5,3.0,0.0,0.0,0.3,0.0,12.3,Card,Street hail,225,37
yellow,CMT,2018-01-01T00:07:41.000000Z,2018-01-01T00:21:26.000000Z,Standard rate,,,,,1,3.1,12.0,0.5,0.5,2.65,0.0,0.0,0.3,0.0,15.950000000000,Card,na,232,229
yellow,CMT,2018-01-01T00:07:41.000000Z,2018-01-01T00:46:51.000000Z,Standard rate,,,,,1,7.7,30.0,0.5,0.5,4.0,0.0,0.0,0.3,0.0,35.300000000000,Card,na,66,48
yellow,VTS,2018-01-01T00:07:43.000000Z,2018-01-01T00:25:12.000000Z,Standard rate,,,,,1,1.84,11.5,0.5,0.5,2.56,0.0,0.0,0.3,0.0,15.36,Card,na,231,234
green,VTS,2018-01-01T00:07:44.000000Z,2018-01-01T00:17:38.000000Z,Negotiated fare,,,,,1,1.81,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Card,Dispatch,42,41
yellow,VTS,2018-01-01T00:07:44.000000Z,2018-01-01T00:25:19.000000Z,Standard rate,,,,,2,4.14,16.0,0.5,0.5,3.46,0.0,0.0,0.3,0.0,20.76,Card,na,48,13
yellow,CMT,2018-01-01T00:07:44.000000Z,2018-01-01T00:15:35.000000Z,Standard rate,,,,,1,1.0,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,79,249
yellow,CMT,2018-01-01T00:07:44.000000Z,2018-01-01T00:41:02.000000Z,Standard rate,,,,,1,8.8,31.0,0.5,0.5,0.0,5.76,0.0,0.3,0.0,38.06,Cash,na,114,129
yellow,CMT,2018-01-01T00:07:45.000000Z,2018-01-01T00:16:22.000000Z,Standard rate,,,,,3,2.0,8.5,0.5,0.5,1.95,0.0,0.0,0.3,0.0,11.75,Card,na,79,233
yellow,VTS,2018-01-01T00:07:45.000000Z,2018-01-01T00:12:37.000000Z,Standard rate,,,,,2,0.6,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,24,166
yellow,CMT,2018-01-01T00:07:45.000000Z,2018-01-01T00:20:54.000000Z,Standard rate,,,,,1,2.2,10.5,0.5,0.5,2.95,0.0,0.0,0.3,0.0,14.75,Card,na,246,113
yellow,VTS,2018-01-01T00:07:46.000000Z,2018-01-01T00:27:46.000000Z,Standard rate,,,,,2,1.09,12.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.8,Cash,na,142,48
green,CMT,2018-01-01T00:07:47.000000Z,2018-01-01T00:19:59.000000Z,Standard rate,,,,,1,4.8,15.5,0.5,0.5,3.35,0.0,0.0,0.3,0.0,20.150000000000,Card,Street hail,33,112
yellow,CMT,2018-01-01T00:07:47.000000Z,2018-01-01T00:28:26.000000Z,Standard rate,,,,,1,4.3,17.5,0.5,0.5,2.82,0.0,0.0,0.3,0.0,21.62,Card,na,90,239
yellow,CMT,2018-01-01T00:07:47.000000Z,2018-01-01T00:40:13.000000Z,Standard rate,,,,,1,3.1,21.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,22.3,Card,na,140,48
yellow,VTS,2018-01-01T00:07:47.000000Z,2018-01-01T00:11:24.000000Z,Standard rate,,,,,4,0.88,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,4,224
yellow,CMT,2018-01-01T00:07:49.000000Z,2018-01-01T00:17:12.000000Z,Standard rate,,,,,1,0.6,7.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,8.3,Cash,na,161,162
yellow,VTS,2018-01-01T00:07:50.000000Z,2018-01-01T00:28:19.000000Z,Standard rate,,,,,1,3.62,16.0,0.5,0.5,3.0,0.0,0.0,0.3,0.0,20.3,Card,na,148,68
yellow,VTS,2018-01-01T00:07:50.000000Z,2018-01-01T00:24:40.000000Z,Standard rate,,,,,1,1.82,12.0,0.5,0.5,2.66,0.0,0.0,0.3,0.0,15.96,Card,na,48,246
yellow,VTS,2018-01-01T00:07:50.000000Z,2018-01-01T00:11:46.000000Z,Standard rate,,,,,1,0.700000000000,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,140,237
yellow,CMT,2018-01-01T00:07:50.000000Z,2018-01-01T00:11:22.000000Z,Standard rate,,,,,1,0.5,4.5,0.5,0.5,2.0,0.0,0.0,0.3,0.0,7.8,Card,na,224,4
green,VTS,2018-01-01T00:07:51.000000Z,2018-01-01T00:11:32.000000Z,Standard rate,,,,,1,0.62,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Card,Street hail,168,42
green,VTS,2018-01-01T00:07:51.000000Z,2018-01-01T00:15:23.000000Z,Standard rate,,,,,2,1.3,7.5,0.5,0.5,1.76,0.0,0.0,0.3,0.0,10.56,Card,Street hail,36,36
yellow,CMT,2018-01-01T00:07:51.000000Z,2018-01-01T00:11:57.000000Z,Standard rate,,,,,1,0.5,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,43,237
